;word;df_week_1;pecent_rdf_week_1;df_week_2;pecent_rdf_week_2;df_week_3;pecent_rdf_week_3;df_week_4;pecent_rdf_week_4;df_week_5;pecent_rdf_week_5;df_week_6;pecent_rdf_week_6;df_week_7;pecent_rdf_week_7;df_week_8;pecent_rdf_week_8;df_week_9;pecent_rdf_week_9;df_week_10;pecent_rdf_week_10;df_week_11;pecent_rdf_week_11;df_week_12;pecent_rdf_week_12;df_week_13;pecent_rdf_week_13;df_week_14;pecent_rdf_week_14;df_week_15;pecent_rdf_week_15;df_week_16;pecent_rdf_week_16;df_week_17;pecent_rdf_week_17;df_week_18;pecent_rdf_week_18;df_week_19;pecent_rdf_week_19;df_week_20;pecent_rdf_week_20;df_week_21;pecent_rdf_week_21;df_week_22;pecent_rdf_week_22;df_week_23;pecent_rdf_week_23;df_week_24;pecent_rdf_week_24;df_week_25;pecent_rdf_week_25;df_week_26;pecent_rdf_week_26
10;insurance;4;0,004911048631659075;6;0,007366572947488613;6;0,007366572947488613;3;0,0036832864737443064;1;0,0012277621579147688;1;0,0012277621579147688;12;0,014733145894977226;3;0,0036832864737443064;2;0,0024555243158295376;11;0,013505383737062455;10;0,012277621579147687;13;0,015960908052891996;9;0,011049859421232919;8;0,00982209726331815;11;0,013505383737062455;12;0,014733145894977226;12;0,014733145894977226;8;0,00982209726331815;4;0,004911048631659075;5;0,0061388107895738436;3;0,0036832864737443064;4;0,004911048631659075;6;0,007366572947488613;5;0,0061388107895738436;9;0,011049859421232919;7;0,00859433510540338
11;healthcare_system;10;0,012277621579147687;4;0,004911048631659075;7;0,00859433510540338;1;0,0012277621579147688;3;0,0036832864737443064;4;0,004911048631659075;2;0,0024555243158295376;8;0,00982209726331815;4;0,004911048631659075;0;0,0;5;0,0061388107895738436;4;0,004911048631659075;11;0,013505383737062455;6;0,007366572947488613;33;0,04051615121118737;14;0,01718867021080676;12;0,014733145894977226;18;0,022099718842465838;1;0,0012277621579147688;5;0,0061388107895738436;3;0,0036832864737443064;3;0,0036832864737443064;7;0,00859433510540338;2;0,0024555243158295376;3;0,0036832864737443064;1;0,0012277621579147688
12;patient;1;0,0012277621579147688;2;0,0024555243158295376;8;0,00982209726331815;2;0,0024555243158295376;0;0,0;1;0,0012277621579147688;4;0,004911048631659075;9;0,011049859421232919;7;0,00859433510540338;3;0,0036832864737443064;3;0,0036832864737443064;4;0,004911048631659075;3;0,0036832864737443064;0;0,0;7;0,00859433510540338;20;0,024555243158295374;33;0,04051615121118737;12;0,014733145894977226;11;0,013505383737062455;6;0,007366572947488613;4;0,004911048631659075;6;0,007366572947488613;3;0,0036832864737443064;6;0,007366572947488613;2;0,0024555243158295376;2;0,0024555243158295376
13;medicare;2;0,0024555243158295376;5;0,0061388107895738436;1;0,0012277621579147688;0;0,0;4;0,004911048631659075;2;0,0024555243158295376;3;0,0036832864737443064;7;0,00859433510540338;0;0,0;6;0,007366572947488613;7;0,00859433510540338;12;0,014733145894977226;4;0,004911048631659075;17;0,02087195668455107;20;0,024555243158295374;7;0,00859433510540338;5;0,0061388107895738436;13;0,015960908052891996;11;0,013505383737062455;6;0,007366572947488613;8;0,00982209726331815;0;0,0;1;0,0012277621579147688;6;0,007366572947488613;0;0,0;0;0,0
14;healthy;1;0,0012277621579147688;2;0,0024555243158295376;2;0,0024555243158295376;6;0,007366572947488613;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;4;0,004911048631659075;3;0,0036832864737443064;8;0,00982209726331815;5;0,0061388107895738436;15;0,01841643236872153;20;0,024555243158295374;9;0,011049859421232919;7;0,00859433510540338;3;0,0036832864737443064;5;0,0061388107895738436;6;0,007366572947488613;1;0,0012277621579147688;8;0,00982209726331815;4;0,004911048631659075;0;0,0;10;0,012277621579147687
15;disability;0;0,0;6;0,007366572947488613;6;0,007366572947488613;4;0,004911048631659075;0;0,0;2;0,0024555243158295376;2;0,0024555243158295376;4;0,004911048631659075;5;0,0061388107895738436;8;0,00982209726331815;4;0,004911048631659075;3;0,0036832864737443064;3;0,0036832864737443064;2;0,0024555243158295376;3;0,0036832864737443064;8;0,00982209726331815;2;0,0024555243158295376;1;0,0012277621579147688;8;0,00982209726331815;2;0,0024555243158295376;2;0,0024555243158295376;5;0,0061388107895738436;4;0,004911048631659075;3;0,0036832864737443064;2;0,0024555243158295376;4;0,004911048631659075
16;disease;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;2;0,0024555243158295376;8;0,00982209726331815;4;0,004911048631659075;16;0,0196441945266363;17;0,02087195668455107;6;0,007366572947488613;7;0,00859433510540338;2;0,0024555243158295376;8;0,00982209726331815;2;0,0024555243158295376;3;0,0036832864737443064;2;0,0024555243158295376;5;0,0061388107895738436;6;0,007366572947488613;1;0,0012277621579147688
17;medicaid;0;0,0;2;0,0024555243158295376;3;0,0036832864737443064;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;2;0,0024555243158295376;1;0,0012277621579147688;1;0,0012277621579147688;7;0,00859433510540338;1;0,0012277621579147688;1;0,0012277621579147688;5;0,0061388107895738436;17;0,02087195668455107;19;0,023327481000380606;17;0,02087195668455107;1;0,0012277621579147688;2;0,0024555243158295376;3;0,0036832864737443064;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376
18;universal_healthcare;1;0,0012277621579147688;1;0,0012277621579147688;2;0,0024555243158295376;0;0,0;4;0,004911048631659075;3;0,0036832864737443064;7;0,00859433510540338;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;6;0,007366572947488613;1;0,0012277621579147688;6;0,007366572947488613;13;0,015960908052891996;14;0,01718867021080676;4;0,004911048631659075;8;0,00982209726331815;1;0,0012277621579147688;5;0,0061388107895738436;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0
19;insurance_company;2;0,0024555243158295376;2;0,0024555243158295376;3;0,0036832864737443064;0;0,0;2;0,0024555243158295376;1;0,0012277621579147688;10;0,012277621579147687;0;0,0;2;0,0024555243158295376;3;0,0036832864737443064;1;0,0012277621579147688;3;0,0036832864737443064;1;0,0012277621579147688;4;0,004911048631659075;23;0,028238529632039683;3;0,0036832864737443064;1;0,0012277621579147688;2;0,0024555243158295376;0;0,0;10;0,012277621579147687;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;3;0,0036832864737443064;0;0,0;3;0,0036832864737443064
20;uninsured;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;3;0,0036832864737443064;0;0,0;3;0,0036832864737443064;24;0,02946629178995445;10;0,012277621579147687;3;0,0036832864737443064;10;0,012277621579147687;2;0,0024555243158295376;7;0,00859433510540338;1;0,0012277621579147688;3;0,0036832864737443064;1;0,0012277621579147688;0;0,0;2;0,0024555243158295376;3;0,0036832864737443064
21;abortion_access;3;0,0036832864737443064;0;0,0;2;0,0024555243158295376;0;0,0;3;0,0036832864737443064;5;0,0061388107895738436;1;0,0012277621579147688;3;0,0036832864737443064;1;0,0012277621579147688;3;0,0036832864737443064;0;0,0;1;0,0012277621579147688;6;0,007366572947488613;3;0,0036832864737443064;4;0,004911048631659075;4;0,004911048631659075;2;0,0024555243158295376;6;0,007366572947488613;0;0,0;3;0,0036832864737443064;3;0,0036832864737443064;1;0,0012277621579147688;2;0,0024555243158295376;2;0,0024555243158295376;1;0,0012277621579147688;9;0,011049859421232919
22;medicine;3;0,0036832864737443064;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;11;0,013505383737062455;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;5;0,0061388107895738436;0;0,0;8;0,00982209726331815;8;0,00982209726331815;14;0,01718867021080676;3;0,0036832864737443064;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;2;0,0024555243158295376;1;0,0012277621579147688;0;0,0;3;0,0036832864737443064;1;0,0012277621579147688
23;cut_medicaid;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;0,00859433510540338;16;0,0196441945266363;26;0,03192181610578399;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;3;0,0036832864737443064;3;0,0036832864737443064;1;0,0012277621579147688;2;0,0024555243158295376
24;mental_health;0;0,0;2;0,0024555243158295376;5;0,0061388107895738436;1;0,0012277621579147688;2;0,0024555243158295376;1;0,0012277621579147688;2;0,0024555243158295376;6;0,007366572947488613;2;0,0024555243158295376;5;0,0061388107895738436;0;0,0;2;0,0024555243158295376;4;0,004911048631659075;1;0,0012277621579147688;2;0,0024555243158295376;2;0,0024555243158295376;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;0;0,0;5;0,0061388107895738436;1;0,0012277621579147688;4;0,004911048631659075;2;0,0024555243158295376;3;0,0036832864737443064
25;sick_leave;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;2;0,0024555243158295376;0;0,0;9;0,011049859421232919;9;0,011049859421232919;6;0,007366572947488613;3;0,0036832864737443064;4;0,004911048631659075;1;0,0012277621579147688;3;0,0036832864737443064;2;0,0024555243158295376;2;0,0024555243158295376;1;0,0012277621579147688;2;0,0024555243158295376;1;0,0012277621579147688
26;medical_debt;1;0,0012277621579147688;4;0,004911048631659075;3;0,0036832864737443064;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;2;0,0024555243158295376;3;0,0036832864737443064;3;0,0036832864737443064;3;0,0036832864737443064;1;0,0012277621579147688;2;0,0024555243158295376;4;0,004911048631659075;1;0,0012277621579147688;5;0,0061388107895738436;1;0,0012277621579147688;3;0,0036832864737443064;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;0;0,0
27;illness;1;0,0012277621579147688;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;5;0,0061388107895738436;4;0,004911048631659075;9;0,011049859421232919;5;0,0061388107895738436;0;0,0;3;0,0036832864737443064;3;0,0036832864737443064;1;0,0012277621579147688;0;0,0;3;0,0036832864737443064;1;0,0012277621579147688;1;0,0012277621579147688
28;pharma;5;0,0061388107895738436;1;0,0012277621579147688;1;0,0012277621579147688;3;0,0036832864737443064;2;0,0024555243158295376;0;0,0;4;0,004911048631659075;1;0,0012277621579147688;2;0,0024555243158295376;2;0,0024555243158295376;0;0,0;1;0,0012277621579147688;3;0,0036832864737443064;5;0,0061388107895738436;3;0,0036832864737443064;3;0,0036832864737443064;3;0,0036832864737443064;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688
29;reproductive_right;1;0,0012277621579147688;0;0,0;0;0,0;4;0,004911048631659075;5;0,0061388107895738436;12;0,014733145894977226;0;0,0;3;0,0036832864737443064;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;8;0,00982209726331815;0;0,0;0;0,0;0;0,0;3;0,0036832864737443064;2;0,0024555243158295376;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0
30;medication;0;0,0;2;0,0024555243158295376;3;0,0036832864737443064;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;2;0,0024555243158295376;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;4;0,004911048631659075;1;0,0012277621579147688;2;0,0024555243158295376;7;0,00859433510540338;2;0,0024555243158295376;1;0,0012277621579147688;3;0,0036832864737443064;3;0,0036832864737443064;2;0,0024555243158295376;4;0,004911048631659075;0;0,0;1;0,0012277621579147688
31;medic;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;8;0,00982209726331815;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;12;0,014733145894977226;0;0,0;0;0,0;0;0,0;12;0,014733145894977226
32;passnyhealth;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,0036832864737443064;4;0,004911048631659075;5;0,0061388107895738436;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;19;0,023327481000380606;1;0,0012277621579147688
33;medical_supply;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;8;0,00982209726331815;4;0,004911048631659075;0;0,0;0;0,0;1;0,0012277621579147688;2;0,0024555243158295376;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;13;0,015960908052891996
34;freethemall_publichealth;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;3;0,0036832864737443064;3;0,0036832864737443064;13;0,015960908052891996;6;0,007366572947488613;1;0,0012277621579147688;2;0,0024555243158295376;0;0,0;0;0,0;0;0,0
35;reproductive_freedom;0;0,0;0;0,0;3;0,0036832864737443064;1;0,0012277621579147688;1;0,0012277621579147688;3;0,0036832864737443064;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;14;0,01718867021080676;4;0,004911048631659075;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;0;0,0
36;prevention;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;0;0,0;2;0,0024555243158295376;1;0,0012277621579147688;1;0,0012277621579147688;1;0,0012277621579147688;2;0,0024555243158295376;3;0,0036832864737443064;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;2;0,0024555243158295376;0;0,0;4;0,004911048631659075
37;givemeppe;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;19;0,023327481000380606;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
38;getusppe;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;0,00859433510540338;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;8;0,00982209726331815;0;0,0;0;0,0;0;0,0;0;0,0
39;paidsickleave;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;6;0,007366572947488613;3;0,0036832864737443064;1;0,0012277621579147688;2;0,0024555243158295376;0;0,0;2;0,0024555243158295376;1;0,0012277621579147688;2;0,0024555243158295376;0;0,0;0;0,0;0;0,0;0;0,0
40;medica;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;0;0,0;7;0,00859433510540338;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;0;0,0
41;respiratory;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;4;0,004911048631659075;2;0,0024555243158295376;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;3;0,0036832864737443064
42;healthca;4;0,004911048631659075;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;3;0,0036832864737443064;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0
43;obamacare;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;3;0,0036832864737443064;0;0,0;0;0,0;3;0,0036832864737443064;2;0,0024555243158295376;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
44;chronic;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;1;0,0012277621579147688;2;0,0024555243158295376;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0
45;pregnancy;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;2;0,0024555243158295376;2;0,0024555243158295376;1;0,0012277621579147688;1;0,0012277621579147688
46;planned;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;7;0,00859433510540338;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
47;healthcareforall;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;5;0,0061388107895738436;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0
48;pharmacy;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,0036832864737443064;0;0,0;0;0,0;2;0,0024555243158295376;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0
49;sickness;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;2;0,0024555243158295376;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;0;0,0
50;abortionishealthcare;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376;0;0,0;0;0,0;1;0,0012277621579147688;1;0,0012277621579147688;0;0,0;0;0,0
51;diabetic;0;0,0;0;0,0;0;0,0;3;0,0036832864737443064;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0
52;hospitalize;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,0012277621579147688;3;0,0036832864737443064;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,0024555243158295376
