;word;frequency_week_1;percent_week_1;frequency_week_2;percent_week_2;frequency_week_3;percent_week_3;frequency_week_4;percent_week_4;frequency_week_5;percent_week_5;frequency_week_6;percent_week_6;frequency_week_7;percent_week_7;frequency_week_8;percent_week_8;frequency_week_9;percent_week_9;frequency_week_10;percent_week_10;frequency_week_11;percent_week_11;frequency_week_12;percent_week_12;frequency_week_13;percent_week_13;frequency_week_14;percent_week_14;frequency_week_15;percent_week_15;frequency_week_16;percent_week_16;frequency_week_17;percent_week_17;frequency_week_18;percent_week_18;frequency_week_19;percent_week_19;frequency_week_20;percent_week_20;frequency_week_21;percent_week_21;frequency_week_22;percent_week_22;frequency_week_23;percent_week_23;frequency_week_24;percent_week_24;frequency_week_25;percent_week_25;frequency_week_26;percent_week_26
12;abortion_access;3.0;0.014489253803429122;0.0;0.0;2.0;0.009328358208955225;0.0;0.0;3.0;0.013455931823278762;6.0;0.02328830926874709;1.0;0.003424657534246575;3.0;0.012496355229724664;1.0;0.004737540269092287;3.0;0.008693132425383946;0.0;0.0;1.0;0.003012229652388698;9.0;0.025108804820890524;3.0;0.0076612697277695496;4.0;0.00927084781903305;6.0;0.012525834533725808;2.0;0.0051033426894615975;6.0;0.0203210729526519;0.0;0.0;3.0;0.012189671285197675;3.0;0.01226391954868776;1.0;0.0033743883921039317;2.0;0.010370754472387866;2.0;0.009620935154897056;1.0;0.005698330389195966;9.0;0.022510129558301235
13;insurance_company;2.0;0.009659502535619416;2.0;0.009149967975112087;3.0;0.013992537313432836;0.0;0.0;2.0;0.008970621215519173;1.0;0.003881384878124515;10.0;0.03424657534246575;0.0;0.0;2.0;0.009475080538184574;3.0;0.008693132425383946;1.0;0.0037418147801683817;3.0;0.009036688957166094;1.0;0.0027898672023211695;4.0;0.010215026303692733;23.0;0.053307374959440046;3.0;0.006262917266862904;1.0;0.0025516713447307987;2.0;0.0067736909842173;0.0;0.0;10.0;0.04063223761732559;1.0;0.00408797318289592;1.0;0.0033743883921039317;0.0;0.0;3.0;0.014431402732345585;0.0;0.0;3.0;0.007503376519433746
14;medicare;2.0;0.009659502535619416;5.0;0.02287491993778022;1.0;0.004664179104477612;0.0;0.0;4.0;0.017941242431038347;2.0;0.00776276975624903;3.0;0.010273972602739727;7.0;0.029158162202690883;0.0;0.0;6.0;0.017386264850767892;10.0;0.037418147801683815;13.0;0.03915898548105307;5.0;0.013949336011605848;17.0;0.04341386179069411;20.0;0.04635423909516525;7.0;0.01461347362268011;5.0;0.012758356723653993;13.0;0.04402899139741245;11.0;0.037346370611801454;6.0;0.02437934257039535;8.0;0.03270378546316736;0.0;0.0;1.0;0.005185377236193933;6.0;0.02886280546469117;0.0;0.0;0.0;0.0
15;medicar;2.0;0.009659502535619416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003424657534246575;0.0;0.0;0.0;0.0;1.0;0.0028977108084613156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0020876390889543015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.00408797318289592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;pay_sick;2.0;0.009659502535619416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003012229652388698;4.0;0.011159468809284678;6.0;0.015322539455539099;74.0;0.17151068465211144;34.0;0.07097972902444626;30.0;0.07655014034192395;13.0;0.04402899139741245;9.0;0.030556121409655735;4.0;0.016252895046930237;3.0;0.01226391954868776;4.0;0.013497553568415727;4.0;0.020741508944775732;3.0;0.014431402732345585;4.0;0.022793321556783864;4.0;0.01000450202591166
17;untreated;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.005185377236193933;0.0;0.0;0.0;0.0;0.0;0.0
18;illness;1.0;0.004829751267809708;0.0;0.0;2.0;0.009328358208955225;0.0;0.0;0.0;0.0;2.0;0.00776276975624903;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.005795421616922631;0.0;0.0;0.0;0.0;2.0;0.005579734404642339;0.0;0.0;5.0;0.011588559773791312;4.0;0.008350556355817206;9.0;0.022965042102577188;5.0;0.01693422746054325;0.0;0.0;3.0;0.012189671285197675;3.0;0.01226391954868776;1.0;0.0033743883921039317;0.0;0.0;3.0;0.014431402732345585;1.0;0.005698330389195966;1.0;0.002501125506477915
19;medical_debt;1.0;0.004829751267809708;4.0;0.018299935950224173;3.0;0.013992537313432836;1.0;0.008876264867743653;1.0;0.004485310607759587;1.0;0.003881384878124515;3.0;0.010273972602739727;3.0;0.012496355229724664;3.0;0.01421262080727686;3.0;0.008693132425383946;1.0;0.0037418147801683817;2.0;0.006024459304777396;6.0;0.01673920321392702;1.0;0.002553756575923183;5.0;0.011588559773791312;1.0;0.0020876390889543015;3.0;0.007655014034192396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.006748776784207863;1.0;0.005185377236193933;1.0;0.004810467577448528;0.0;0.0;0.0;0.0
20;healthcareworkinggroup;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;universal_healthcare;1.0;0.004829751267809708;1.0;0.004574983987556043;2.0;0.009328358208955225;0.0;0.0;4.0;0.017941242431038347;3.0;0.011644154634373545;7.0;0.023972602739726026;0.0;0.0;1.0;0.004737540269092287;1.0;0.0028977108084613156;1.0;0.0037418147801683817;6.0;0.018073377914332188;1.0;0.0027898672023211695;6.0;0.015322539455539099;13.0;0.030130255411857414;14.0;0.02922694724536022;5.0;0.012758356723653993;8.0;0.0270947639368692;1.0;0.0033951246010728593;5.0;0.020316118808662794;0.0;0.0;0.0;0.0;1.0;0.005185377236193933;1.0;0.004810467577448528;1.0;0.005698330389195966;0.0;0.0
22;reproductive_right;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;4.0;0.03550505947097461;5.0;0.02242655303879794;13.0;0.050458003415618694;0.0;0.0;3.0;0.012496355229724664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.005107513151846366;0.0;0.0;8.0;0.01670111271163441;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.012189671285197675;2.0;0.00817594636579184;1.0;0.0033743883921039317;0.0;0.0;1.0;0.004810467577448528;0.0;0.0;0.0;0.0
23;healthy;1.0;0.004829751267809708;2.0;0.009149967975112087;2.0;0.009328358208955225;6.0;0.05325758920646192;0.0;0.0;1.0;0.003881384878124515;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0028977108084613156;4.0;0.014967259120673527;3.0;0.009036688957166094;8.0;0.022318937618569356;5.0;0.012768782879615914;15.0;0.034765679321373935;20.0;0.041752781779086034;10.0;0.025516713447307986;7.0;0.02370791844476055;3.0;0.010185373803218578;5.0;0.020316118808662794;6.0;0.02452783909737552;1.0;0.0033743883921039317;8.0;0.041483017889551464;4.0;0.01924187030979411;0.0;0.0;10.0;0.02501125506477915
24;medica;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;1.0;0.008876264867743653;0.0;0.0;0.0;0.0;1.0;0.003424657534246575;0.0;0.0;0.0;0.0;1.0;0.0028977108084613156;0.0;0.0;0.0;0.0;2.0;0.005579734404642339;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.017861699413115592;1.0;0.00338684549210865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.005185377236193933;1.0;0.004810467577448528;0.0;0.0;0.0;0.0
25;pregnancy;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004485310607759587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003012229652388698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0033743883921039317;2.0;0.010370754472387866;2.0;0.009620935154897056;1.0;0.005698330389195966;1.0;0.002501125506477915
26;public_health;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.00684931506849315;2.0;0.008330903486483108;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.006024459304777396;11.0;0.030688539225532864;4.0;0.010215026303692733;52.0;0.12052102164742966;40.0;0.08350556355817207;34.0;0.08675682572084716;25.0;0.08467113730271625;11.0;0.037346370611801454;10.0;0.04063223761732559;9.0;0.03679175864606328;11.0;0.03711827231314324;9.0;0.046668395125745395;13.0;0.06253607850683086;11.0;0.06268163428115563;7.0;0.017507878545345405
27;medicarefo;1.0;0.004829751267809708;1.0;0.004574983987556043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28;healthjusrice;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;nyhealthact;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.003424657534246575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.009620935154897056;1.0;0.005698330389195966;0.0;0.0
30;patient;1.0;0.004829751267809708;2.0;0.009149967975112087;9.0;0.041977611940298504;2.0;0.017752529735487306;0.0;0.0;1.0;0.003881384878124515;4.0;0.0136986301369863;9.0;0.03748906568917399;7.0;0.033162781883646006;3.0;0.008693132425383946;3.0;0.011225444340505144;4.0;0.012048918609554793;3.0;0.00836960160696351;0.0;0.0;10.0;0.023177119547582625;21.0;0.04384042086804033;36.0;0.09186016841030875;12.0;0.0406421459053038;11.0;0.037346370611801454;7.0;0.028442566332127907;4.0;0.01635189273158368;7.0;0.023620718744727518;3.0;0.0155561317085818;6.0;0.02886280546469117;4.0;0.022793321556783864;2.0;0.00500225101295583
31;doctor;1.0;0.004829751267809708;0.0;0.0;5.0;0.023320895522388058;9.0;0.07988638380969287;5.0;0.02242655303879794;1.0;0.003881384878124515;7.0;0.023972602739726026;6.0;0.024992710459449327;5.0;0.023687701345461436;6.0;0.017386264850767892;3.0;0.011225444340505144;10.0;0.030122296523886982;12.0;0.03347840642785404;6.0;0.015322539455539099;19.0;0.04403652714040699;17.0;0.03548986451222313;23.0;0.058688440928808365;13.0;0.04402899139741245;4.0;0.013580498404291437;13.0;0.052821908902523265;4.0;0.01635189273158368;10.0;0.03374388392103931;4.0;0.020741508944775732;8.0;0.03848374061958822;3.0;0.017094991167587895;2.0;0.00500225101295583
32;dehydration;1.0;0.004829751267809708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;disability;0.0;0.0;6.0;0.02744990392533626;6.0;0.027985074626865673;6.0;0.05325758920646192;0.0;0.0;2.0;0.00776276975624903;2.0;0.00684931506849315;6.0;0.024992710459449327;5.0;0.023687701345461436;8.0;0.023181686467690525;4.0;0.014967259120673527;3.0;0.009036688957166094;5.0;0.013949336011605848;3.0;0.0076612697277695496;3.0;0.006953135864274787;9.0;0.018788751800588716;2.0;0.0051033426894615975;1.0;0.00338684549210865;8.0;0.027160996808582874;3.0;0.012189671285197675;3.0;0.01226391954868776;6.0;0.020246330352623586;6.0;0.0311122634171636;4.0;0.01924187030979411;3.0;0.017094991167587895;5.0;0.012505627532389575
34;mental_health;0.0;0.0;3.0;0.01372495196266813;5.0;0.023320895522388058;1.0;0.008876264867743653;2.0;0.008970621215519173;1.0;0.003881384878124515;2.0;0.00684931506849315;7.0;0.029158162202690883;2.0;0.009475080538184574;5.0;0.014488554042306579;0.0;0.0;3.0;0.009036688957166094;4.0;0.011159468809284678;1.0;0.002553756575923183;2.0;0.004635423909516525;2.0;0.004175278177908603;1.0;0.0025516713447307987;1.0;0.00338684549210865;1.0;0.0033951246010728593;0.0;0.0;0.0;0.0;5.0;0.016871941960519655;1.0;0.005185377236193933;4.0;0.01924187030979411;2.0;0.011396660778391932;3.0;0.007503376519433746
35;medicaid;0.0;0.0;2.0;0.009149967975112087;3.0;0.013992537313432836;1.0;0.008876264867743653;1.0;0.004485310607759587;1.0;0.003881384878124515;1.0;0.003424657534246575;1.0;0.004165451743241554;2.0;0.009475080538184574;1.0;0.0028977108084613156;1.0;0.0037418147801683817;7.0;0.021085607566720888;1.0;0.0027898672023211695;1.0;0.002553756575923183;5.0;0.011588559773791312;17.0;0.03548986451222313;19.0;0.048481755549885173;17.0;0.057576373365847054;1.0;0.0033951246010728593;2.0;0.008126447523465119;3.0;0.01226391954868776;1.0;0.0033743883921039317;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.007503376519433746
36;medication;0.0;0.0;2.0;0.009149967975112087;3.0;0.013992537313432836;1.0;0.008876264867743653;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.008330903486483108;2.0;0.009475080538184574;1.0;0.0028977108084613156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.00927084781903305;1.0;0.0020876390889543015;2.0;0.0051033426894615975;7.0;0.02370791844476055;2.0;0.0067902492021457185;1.0;0.004063223761732559;3.0;0.01226391954868776;3.0;0.010123165176311793;2.0;0.010370754472387866;4.0;0.01924187030979411;0.0;0.0;1.0;0.002501125506477915
37;reproductive_freedom;0.0;0.0;0.0;0.0;3.0;0.013992537313432836;1.0;0.008876264867743653;1.0;0.004485310607759587;3.0;0.011644154634373545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.03575259206292456;4.0;0.00927084781903305;0.0;0.0;0.0;0.0;1.0;0.00338684549210865;0.0;0.0;0.0;0.0;1.0;0.00408797318289592;0.0;0.0;1.0;0.005185377236193933;1.0;0.004810467577448528;0.0;0.0;0.0;0.0
38;prevention;0.0;0.0;0.0;0.0;1.0;0.004664179104477612;1.0;0.008876264867743653;1.0;0.004485310607759587;1.0;0.003881384878124515;1.0;0.003424657534246575;1.0;0.004165451743241554;1.0;0.004737540269092287;0.0;0.0;1.0;0.0037418147801683817;0.0;0.0;2.0;0.005579734404642339;1.0;0.002553756575923183;1.0;0.0023177119547582625;1.0;0.0020876390889543015;2.0;0.0051033426894615975;3.0;0.01016053647632595;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0033743883921039317;0.0;0.0;2.0;0.009620935154897056;0.0;0.0;4.0;0.01000450202591166
39;disease;0.0;0.0;0.0;0.0;1.0;0.004664179104477612;0.0;0.0;0.0;0.0;2.0;0.00776276975624903;0.0;0.0;0.0;0.0;1.0;0.004737540269092287;1.0;0.0028977108084613156;0.0;0.0;2.0;0.006024459304777396;8.0;0.022318937618569356;4.0;0.010215026303692733;16.0;0.0370833912761322;17.0;0.03548986451222313;6.0;0.015310028068384792;8.0;0.0270947639368692;2.0;0.0067902492021457185;10.0;0.04063223761732559;2.0;0.00817594636579184;3.0;0.010123165176311793;2.0;0.010370754472387866;5.0;0.02405233788724264;7.0;0.03988831272437176;1.0;0.002501125506477915
40;mentalhealthmatter;0.0;0.0;0.0;0.0;1.0;0.004664179104477612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;singlepayernow;0.0;0.0;0.0;0.0;1.0;0.004664179104477612;0.0;0.0;0.0;0.0;1.0;0.003881384878124515;0.0;0.0;1.0;0.004165451743241554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004810467577448528;1.0;0.005698330389195966;0.0;0.0
42;diabetic;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.02662879460323096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0028977108084613156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0023177119547582625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.004063223761732559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.005698330389195966;0.0;0.0
43;medicaref;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.008876264867743653;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.008330903486483108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.004175278177908603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;abortionondemand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.013455931823278762;2.0;0.00776276975624903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
